5|300|3.0|1.0|1096054028
5|261|4.0|5.0|882120040
5|589|3.0|1.0|1041074588
5|588|4.0|2.0|863553537
5|608|3.0|5.0|1017468229
5|166461|-1.0|2.0|847438412
5|58842|-1.0|2.0|847438564
5|4307|-1.0|4.0|847443987
5|2119|-1.0|5.0|847439853
5|6667|-1.0|4.0|847439120
5|32019|-1.0|1.0|847438275
5|27837|-1.0|1.0|847442629
5|937|-1.0|2.0|847438525
6|516|4.0|1.0|960099210
6|2|4.0|1.0|850105578
6|327|1.0|3.0|936419209
6|783|5.0|4.0|1123481307
6|569|4.0|5.0|1008798787
6|32917|-1.0|4.0|845558751
6|2890|-1.0|5.0|845563831
6|5696|-1.0|4.0|845561975
6|96530|-1.0|4.0|845557277
6|7070|-1.0|5.0|845556075
6|100487|-1.0|5.0|845559734
6|100163|-1.0|4.0|845564419
6|60389|-1.0|5.0|845556981
6|90866|-1.0|4.0|845561762
6|6425|-1.0|2.0|845555004
6|2050|-1.0|3.0|845558767
6|6480|-1.0|5.0|845558827
6|4124|-1.0|1.0|845560000
6|5477|-1.0|4.0|845562113
6|148667|-1.0|3.0|845563845
6|2372|-1.0|2.0|845562405
6|6671|-1.0|5.0|845556866
6|6246|-1.0|2.0|845556278
6|99007|-1.0|4.0|845555173
7|1917|4.0|3.0|1275823556
7|750|4.0|4.0|1400611187
7|8957|4.0|4.0|1221828696
7|1954|4.5|5.0|1244829398
7|37741|3.5|1.0|1270204039
7|1784|1.0|2.0|1236134798
7|588|3.0|1.0|1396831871
7|1923|1.5|3.0|1357300975
7|2353|3.5|3.0|1389242833
7|150|4.5|1.0|1303525144
7|2683|2.0|3.0|1258150642
7|3977|2.5|4.0|1294093922
7|1690|-1.0|3.0|1106643215
7|5041|-1.0|4.0|1106637785
7|68886|-1.0|2.0|1106636120
7|3998|-1.0|2.0|1106637731
7|171495|-1.0|3.0|1106644829
7|5250|-1.0|2.0|1106644436
7|32875|-1.0|4.0|1106637737
7|1200|-1.0|2.0|1106637640
7|73499|-1.0|2.0|1106641911
7|5563|-1.0|3.0|1106644009
7|170705|-1.0|1.0|1106637873
7|80572|-1.0|3.0|1106639435
7|3404|-1.0|2.0|1106643447
7|5501|-1.0|2.0|1106645390
7|2403|-1.0|4.0|1106638962
7|41627|-1.0|3.0|1106637504
7|23|-1.0|3.0|1106636485
7|74530|-1.0|1.0|1106644505
7|114795|-1.0|3.0|1106640314
7|573|-1.0|5.0|1106639585
7|3813|-1.0|1.0|1106637941
7|69712|-1.0|2.0|1106644881
7|43744|-1.0|2.0|1106640564
8|318|5.0|4.0|965611522
8|34|5.0|2.0|1078212055
8|99910|-1.0|4.0|839468840
8|5603|-1.0|3.0|839468468
8|520|-1.0|5.0|839470883
8|2184|-1.0|1.0|839467867
8|164540|-1.0|5.0|839464490
8|5435|-1.0|2.0|839470077
8|14|-1.0|5.0|839471955
8|7115|-1.0|3.0|839469923
8|48214|-1.0|5.0|839463909
8|373|-1.0|4.0|839465221
8|550|-1.0|3.0|839463955
8|5672|-1.0|1.0|839470845
8|4880|-1.0|2.0|839464321
8|8142|-1.0|5.0|839470431
8|2320|-1.0|5.0|839472706
8|109853|-1.0|5.0|839466123
8|889|-1.0|5.0|839464511
8|71494|-1.0|3.0|839468416
8|3423|-1.0|3.0|839469019
8|2738|-1.0|5.0|839473361
9|5447|4.0|1.0|1279947486
9|5952|5.0|4.0|1211516115
9|1674|4.0|3.0|1285678960
9|3328|3.0|2.0|1204185401
9|32657|-1.0|2.0|1044665221
9|7716|-1.0|3.0|1044657355
9|6009|-1.0|3.0|1044664636
9|122896|-1.0|5.0|1044660144
9|4231|-1.0|4.0|1044661102
9|2239|-1.0|5.0|1044663248
9|544|-1.0|1.0|1044666733
9|37736|-1.0|1.0|1044661418
9|71619|-1.0|4.0|1044666190
9|6250|-1.0|2.0|1044663843
9|89759|-1.0|2.0|1044661145
9|235|-1.0|4.0|1044659403
9|47516|-1.0|2.0|1044659908
9|1423|-1.0|3.0|1044665256
9|2597|-1.0|4.0|1044661102
9|211|-1.0|1.0|1044658982
10|69406|4.5|5.0|1657365057
10|94070|4.5|1.0|1456353369
10|137595|4.0|5.0|1518366014
10|88163|4.0|3.0|1631726174
10|2847|-1.0|2.0|1455310849
10|60737|-1.0|4.0|1455311245
10|4585|-1.0|2.0|1455305917
10|8238|-1.0|5.0|1455303816
10|161024|-1.0|4.0|1455304619
10|8575|-1.0|3.0|1455311075
10|4889|-1.0|4.0|1455304886
10|2264|-1.0|1.0|1455312357
10|3915|-1.0|1.0|1455302886
10|33312|-1.0|5.0|1455304597
10|4738|-1.0|5.0|1455311169
10|6752|-1.0|3.0|1455308493
10|1461|-1.0|5.0|1455309449
10|140715|-1.0|1.0|1455305585
10|172909|-1.0|3.0|1455310741
11|466|3.0|5.0|1081339316
11|493|3.0|3.0|1133383358
11|511|4.0|3.0|1150171511
11|1687|3.0|5.0|961563687
11|1597|4.0|4.0|1062276891
11|6899|-1.0|3.0|902155573
11|947|-1.0|5.0|902155144
11|2648|-1.0|3.0|902162971
11|137857|-1.0|1.0|902159060
11|2320|-1.0|5.0|902157627
11|3016|-1.0|5.0|902158517
11|885|-1.0|4.0|902163086
11|4677|-1.0|2.0|902158617
11|5706|-1.0|5.0|902163702
11|670|-1.0|4.0|902158137
11|72356|-1.0|2.0|902162576
11|6942|-1.0|4.0|902160514
11|44238|-1.0|1.0|902159761
11|2669|-1.0|5.0|902162390
11|3669|-1.0|4.0|902159089
11|40478|-1.0|4.0|902155037
11|98243|-1.0|2.0|902161384
11|3793|-1.0|1.0|902160606
11|4394|-1.0|2.0|902161117
11|2927|-1.0|4.0|902156131
11|179135|-1.0|1.0|902161724
11|57528|-1.0|2.0|902163476
11|67695|-1.0|1.0|902159511
11|4156|-1.0|5.0|902162165
12|6942|5.0|3.0|1444470826
12|40629|5.0|5.0|1316397597
12|2072|5.0|4.0|1321263549
12|2694|4.0|3.0|1308379681
12|357|3.5|1.0|1541613788
12|1876|3.5|5.0|1426255543
12|838|5.0|2.0|1402804816
12|1721|5.0|4.0|1349745928
12|3967|4.5|1.0|1302484160
12|2421|3.0|4.0|1330140104
12|261|4.5|4.0|1444308995
12|4451|-1.0|5.0|1247265511
12|31700|-1.0|5.0|1247272967
12|3946|-1.0|2.0|1247264661
12|26150|-1.0|3.0|1247265700
12|166461|-1.0|3.0|1247270653
12|94959|-1.0|4.0|1247270316
12|30810|-1.0|2.0|1247272977
12|32294|-1.0|3.0|1247271751
12|4054|-1.0|3.0|1247268054
12|46062|-1.0|4.0|1247265809
12|1251|-1.0|1.0|1247267692
12|8912|-1.0|3.0|1247265616
12|40597|-1.0|3.0|1247265239
12|57183|-1.0|1.0|1247273181
12|128099|-1.0|5.0|1247265260
12|4883|-1.0|2.0|1247265680
12|6213|-1.0|1.0|1247269151
12|499|-1.0|2.0|1247273867
12|382|-1.0|2.0|1247265879
12|2471|-1.0|1.0|1247270293
12|318|-1.0|1.0|1247272052
12|61248|-1.0|5.0|1247266850
12|81018|-1.0|4.0|1247272399
12|1642|-1.0|2.0|1247273359
12|5028|-1.0|5.0|1247264312
12|951|-1.0|3.0|1247269583
12|1933|-1.0|1.0|1247269115
12|90630|-1.0|2.0|1247264235
12|27784|-1.0|5.0|1247267485
13|3827|4.0|3.0|1236121893
13|3798|4.0|1.0|1098337784
13|2174|3.0|2.0|1005270104
13|2571|5.0|3.0|1056114893
13|3996|5.0|1.0|1033887102
13|3717|3.0|5.0|1278412291
13|2541|2.0|4.0|1019076776
13|4011|5.0|5.0|1216699388
13|3409|2.0|4.0|1218556366
13|32302|-1.0|5.0|987905090
13|106927|-1.0|2.0|987896856
13|95311|-1.0|5.0|987905127
13|377|-1.0|3.0|987905412
13|32460|-1.0|1.0|987897198
13|142366|-1.0|1.0|987901640
13|185473|-1.0|1.0|987898119
13|118930|-1.0|5.0|987902380
13|4338|-1.0|2.0|987901410
13|2924|-1.0|2.0|987904657
13|87232|-1.0|5.0|987898798
13|55451|-1.0|4.0|987899404
13|4866|-1.0|4.0|987898273
13|650|-1.0|1.0|987905453
13|30848|-1.0|4.0|987905002
13|5633|-1.0|3.0|987899557
13|31|-1.0|4.0|987895996
13|4723|-1.0|4.0|987896508
13|4452|-1.0|1.0|987900228
13|4622|-1.0|5.0|987904449
14|590|4.0|1.0|998659836
14|25|4.0|1.0|867914756
14|527|3.0|5.0|866388114
14|7|3.0|4.0|905748957
14|318|3.0|3.0|857732197
14|491|3.0|4.0|881512581
14|33090|-1.0|3.0|835447515
14|31437|-1.0|2.0|835450566
14|1292|-1.0|4.0|835441557
14|4770|-1.0|1.0|835446379
14|4200|-1.0|3.0|835443270
14|1049|-1.0|2.0|835442582
14|4433|-1.0|1.0|835444495
14|26870|-1.0|1.0|835441196
14|2244|-1.0|2.0|835444813
14|1701|-1.0|3.0|835447501
14|79553|-1.0|4.0|835450390
14|60|-1.0|3.0|835448498
14|8907|-1.0|5.0|835450091
14|3095|-1.0|2.0|835443425
14|56174|-1.0|2.0|835445997
14|2669|-1.0|1.0|835443600
14|8380|-1.0|1.0|835448599
14|6297|-1.0|4.0|835446005
15|5618|3.0|2.0|1566290932
15|1909|2.5|4.0|1569412715
15|260|5.0|3.0|1557470204
15|109487|4.0|5.0|1657822678
15|1653|4.5|4.0|1609595670
15|4022|3.5|1.0|1676521647
15|6537|-1.0|1.0|1510586569
15|387|-1.0|5.0|1510582731
15|45950|-1.0|5.0|1510586156
15|936|-1.0|4.0|1510585088
15|189547|-1.0|2.0|1510587427
15|115828|-1.0|5.0|1510582721
15|95780|-1.0|5.0|1510584280
15|26409|-1.0|2.0|1510587548
15|2152|-1.0|4.0|1510580391
15|2071|-1.0|1.0|1510583842
15|62511|-1.0|1.0|1510587176
15|149350|-1.0|3.0|1510586471
15|127390|-1.0|5.0|1510586115
15|114707|-1.0|5.0|1510582999
15|114601|-1.0|3.0|1510584709
15|131714|-1.0|2.0|1510582975
15|1919|-1.0|3.0|1510578649
15|56869|-1.0|3.0|1510580296
15|26564|-1.0|2.0|1510580449
15|1643|-1.0|3.0|1510579636
16|7099|3.5|2.0|1588985890
16|3429|3.5|4.0|1536417687
16|593|3.0|2.0|1566421828
16|608|4.5|4.0|1446703382
16|3683|4.0|5.0|1379972917
16|111|4.5|2.0|1549447157
16|1267|4.0|3.0|1550363114
16|1214|4.0|5.0|1586607119
16|79132|3.0|4.0|1552834044
16|53|-1.0|4.0|1377485600
16|40617|-1.0|4.0|1377484084
16|78264|-1.0|3.0|1377485638
16|68135|-1.0|3.0|1377486278
16|37736|-1.0|2.0|1377483574
16|101884|-1.0|1.0|1377478507
16|3788|-1.0|4.0|1377480525
16|63768|-1.0|2.0|1377485494
16|27584|-1.0|1.0|1377480945
16|1875|-1.0|3.0|1377477509
16|87869|-1.0|1.0|1377481664
16|117545|-1.0|1.0|1377486158
16|2059|-1.0|2.0|1377477788
16|4994|-1.0|2.0|1377486299
16|3325|-1.0|3.0|1377479057
16|3814|-1.0|1.0|1377478642
16|92665|-1.0|5.0|1377483631
16|30707|-1.0|1.0|1377487412
16|1883|-1.0|3.0|1377480866
16|148671|-1.0|3.0|1377487041
16|2451|-1.0|2.0|1377482702
16|79251|-1.0|3.0|1377487225
16|4356|-1.0|5.0|1377478196
16|6963|-1.0|2.0|1377482349
17|3435|3.5|5.0|1367707774
17|1358|3.0|4.0|1436027297
17|480|4.5|4.0|1317712999
17|356|5.0|3.0|1430905707
17|7482|4.0|2.0|1515604456
17|1732|5.0|3.0|1437350507
17|589|4.5|1.0|1344008733
17|541|3.5|1.0|1400826692
17|64839|3.5|5.0|1507884391
17|1234|4.0|1.0|1528400578
17|2717|3.5|3.0|1573270966
17|111|4.0|1.0|1508611589
17|3263|4.0|2.0|1522733081
17|7099|5.0|5.0|1543534508
17|4084|-1.0|5.0|1307270486
17|151653|-1.0|1.0|1307266535
17|3742|-1.0|1.0|1307266458
17|1255|-1.0|2.0|1307265342
17|3143|-1.0|1.0|1307263615
17|183197|-1.0|5.0|1307271529
17|34437|-1.0|4.0|1307270386
17|54785|-1.0|4.0|1307263131
17|1994|-1.0|4.0|1307264909
17|3922|-1.0|3.0|1307264040
17|68886|-1.0|2.0|1307269327
17|7745|-1.0|4.0|1307267402
17|26777|-1.0|3.0|1307265860
17|3617|-1.0|2.0|1307271831
17|26095|-1.0|1.0|1307268928
17|102735|-1.0|4.0|1307265042
17|90746|-1.0|3.0|1307268429
17|77233|-1.0|1.0|1307270044
17|40959|-1.0|2.0|1307266462
17|880|-1.0|3.0|1307263390
17|4502|-1.0|5.0|1307269279
17|6994|-1.0|3.0|1307270953
17|141408|-1.0|5.0|1307264938
17|6187|-1.0|4.0|1307265784
17|7235|-1.0|2.0|1307271751
17|155774|-1.0|4.0|1307270000
17|5608|-1.0|5.0|1307265369
18|32460|3.5|5.0|1687943093
18|1676|3.5|5.0|1686606863
18|51357|4.0|1.0|1678015254
18|527|4.5|5.0|1629873839
18|780|4.0|4.0|1483286889
18|1095|4.0|2.0|1652209603
18|79293|3.0|4.0|1478481345
18|67255|4.5|5.0|1696863083
18|291|-1.0|5.0|1492807232
18|2555|-1.0|5.0|1492810339
18|65882|-1.0|2.0|1492812860
18|596|-1.0|4.0|1492809645
18|5051|-1.0|3.0|1492808227
18|2402|-1.0|2.0|1492806640
18|53326|-1.0|2.0|1492811692
18|5812|-1.0|2.0|1492810867
18|139415|-1.0|4.0|1492808059
18|3637|-1.0|5.0|1492806952
18|2190|-1.0|1.0|1492815543
18|80586|-1.0|3.0|1492809094
18|117572|-1.0|5.0|1492806416
18|506|-1.0|4.0|1492813770
18|1702|-1.0|2.0|1492805680
18|55451|-1.0|5.0|1492809701
18|84942|-1.0|2.0|1492811373
18|66785|-1.0|4.0|1492806911
18|3005|-1.0|1.0|1492809117
18|7156|-1.0|5.0|1492807939
18|2917|-1.0|3.0|1492811856
18|71640|-1.0|4.0|1492811468
18|6949|-1.0|3.0|1492810532
18|6201|-1.0|2.0|1492813221
18|165843|-1.0|5.0|1492808413
19|2037|4.0|1.0|1124960169
19|719|2.0|2.0|1015575417
19|2985|3.0|3.0|1043499053
19|2640|3.0|3.0|1173538515
19|3016|3.0|4.0|1206950885
19|1848|2.0|4.0|1205549832
19|2053|2.0|1.0|1085156425
19|1994|3.0|1.0|1114388668
19|344|2.0|5.0|1155078332
19|2683|3.0|3.0|1000576726
19|4624|-1.0|2.0|965717514
19|3741|-1.0|5.0|965715015
19|7266|-1.0|4.0|965713028
19|173255|-1.0|5.0|965710325
19|97923|-1.0|1.0|965716737
19|71205|-1.0|4.0|965714668
19|110669|-1.0|5.0|965708293
19|259|-1.0|1.0|965712206
19|238|-1.0|4.0|965713519
19|103219|-1.0|4.0|965710414
19|154|-1.0|3.0|965717388
19|2114|-1.0|3.0|965716868
19|97858|-1.0|5.0|965709155
19|183611|-1.0|2.0|965709982
19|41828|-1.0|1.0|965710417
19|100906|-1.0|4.0|965714731
19|1132|-1.0|5.0|965716528
19|6373|-1.0|1.0|965716110
19|5212|-1.0|3.0|965714156
19|8640|-1.0|5.0|965708054
19|63768|-1.0|4.0|965717581
19|68952|-1.0|1.0|965711639
19|1248|-1.0|5.0|965717606
19|3275|-1.0|1.0|965717416
19|6552|-1.0|2.0|965709288
19|1969|-1.0|3.0|965711657
19|8667|-1.0|3.0|965715359
19|6618|-1.0|1.0|965710677
19|8937|-1.0|5.0|965709336
19|3968|-1.0|3.0|965710147
20|3225|-1.0|4.0|1054039587
20|2053|-1.0|1.0|1054039521
20|117545|-1.0|1.0|1054043673
20|8610|-1.0|5.0|1054041638
20|6305|-1.0|4.0|1054043442
20|1912|-1.0|3.0|1054043207
20|3167|-1.0|3.0|1054045408
20|155743|-1.0|1.0|1054045925
20|181139|-1.0|5.0|1054037963
20|58105|-1.0|5.0|1054045928
20|106839|-1.0|4.0|1054039340
20|5943|-1.0|4.0|1054039923
20|42738|-1.0|3.0|1054039805
20|453|-1.0|5.0|1054045118
20|2330|-1.0|5.0|1054041780
20|896|-1.0|2.0|1054047074
20|91535|-1.0|4.0|1054038074
20|102407|-1.0|2.0|1054043729
20|47122|-1.0|2.0|1054041358
20|2413|-1.0|1.0|1054038788
20|1407|-1.0|1.0|1054040843
20|112370|-1.0|3.0|1054038430
20|647|-1.0|2.0|1054046479
21|2001|2.5|3.0|1422237042
21|4489|4.5|1.0|1718383870
21|2990|4.5|2.0|1551230582
21|113849|-1.0|3.0|1376830564
21|125916|-1.0|3.0|1376828146
21|6872|-1.0|5.0|1376829633
21|74228|-1.0|1.0|1376826476
21|6558|-1.0|3.0|1376831986
21|133365|-1.0|1.0|1376828554
21|100068|-1.0|1.0|1376824745
21|33644|-1.0|1.0|1376832830
21|994|-1.0|3.0|1376829935
21|55363|-1.0|1.0|1376826739
21|26928|-1.0|2.0|1376828990
21|269|-1.0|1.0|1376832496
21|112623|-1.0|4.0|1376833157
21|175303|-1.0|5.0|1376833202
21|26796|-1.0|2.0|1376824712
21|4544|-1.0|3.0|1376829220
21|3342|-1.0|3.0|1376824153
21|8169|-1.0|4.0|1376830292
21|6886|-1.0|3.0|1376829715
22|5388|3.0|1.0|1424265458
22|56367|1.0|5.0|1324289051
22|31410|1.0|5.0|1461286403
22|4878|1.5|3.0|1470310779
22|216|4.0|4.0|1304562730
22|37733|2.5|4.0|1438058977
22|2160|4.0|1.0|1385398075
22|52281|1.0|4.0|1419294205
22|4886|3.5|4.0|1548181231
22|46976|1.0|4.0|1367719071
22|8784|2.0|1.0|1406217515
22|49957|-1.0|5.0|1268730180
22|33830|-1.0|3.0|1268735104
22|164200|-1.0|3.0|1268734796
22|2295|-1.0|2.0|1268736675
22|80083|-1.0|2.0|1268734047
22|4953|-1.0|3.0|1268736773
22|839|-1.0|5.0|1268732004
22|1446|-1.0|3.0|1268727189
22|72694|-1.0|2.0|1268733391
22|55995|-1.0|2.0|1268734766
22|3257|-1.0|1.0|1268730596
22|175781|-1.0|3.0|1268730493
22|74075|-1.0|3.0|1268736033
22|2632|-1.0|1.0|1268727295
22|131714|-1.0|3.0|1268736181
22|1286|-1.0|2.0|1268730094
22|3077|-1.0|4.0|1268733136
23|1711|4.0|5.0|1117807895
23|4355|-1.0|4.0|1107163426
23|56286|-1.0|5.0|1107170079
23|2735|-1.0|1.0|1107164185
23|34334|-1.0|1.0|1107171288
23|3711|-1.0|4.0|1107172596
23|70703|-1.0|5.0|1107165028
23|149566|-1.0|3.0|1107168541
23|2745|-1.0|5.0|1107169098
23|4255|-1.0|1.0|1107168200
23|2737|-1.0|1.0|1107164522
24|1682|3.5|5.0|1501419777
24|593|4.5|4.0|1551601327
24|134393|2.5|2.0|1545412147
24|47610|3.0|1.0|1751910292
24|4855|4.0|5.0|1585555664
24|4027|4.0|4.0|1723444772
24|134853|4.0|4.0|1656206447
24|57368|3.5|2.0|1558028203
24|4701|3.5|3.0|1707134068
24|2273|3.5|2.0|1612994605
24|74795|-1.0|3.0|1458947207
24|3741|-1.0|5.0|1458946013
24|5054|-1.0|5.0|1458943974
24|141799|-1.0|1.0|1458950177
24|6612|-1.0|4.0|1458947510
24|96945|-1.0|1.0|1458946371
24|948|-1.0|4.0|1458949478
24|79501|-1.0|4.0|1458943655
25|289|-1.0|3.0|1535475600
25|4585|-1.0|5.0|1535477372
25|5498|-1.0|2.0|1535479197
25|56782|-1.0|3.0|1535471620
25|27731|-1.0|1.0|1535477111
25|5080|-1.0|1.0|1535477525
25|1381|-1.0|1.0|1535474583
25|7023|-1.0|2.0|1535472289
25|59336|-1.0|1.0|1535473939
25|6665|-1.0|5.0|1535476921
25|2738|-1.0|5.0|1535474196
26|434|2.0|1.0|925955483
26|457|4.0|1.0|1067509756
26|7092|-1.0|5.0|836957584
26|71867|-1.0|1.0|836954072
26|168090|-1.0|3.0|836953661
26|5991|-1.0|3.0|836958327
26|2022|-1.0|3.0|836959335
26|8596|-1.0|4.0|836951243
26|7137|-1.0|1.0|836951822
26|1099|-1.0|4.0|836958295
26|1458|-1.0|4.0|836957676
27|1584|4.0|5.0|1014902003
27|969|4.0|3.0|979471857
27|3519|3.0|1.0|1201084396
27|2530|3.0|2.0|1248270927
27|3681|4.0|2.0|1199458059
27|130578|-1.0|4.0|962692805
27|72737|-1.0|3.0|962696571
27|94833|-1.0|1.0|962690158
27|137517|-1.0|1.0|962689399
27|54116|-1.0|4.0|962689800
27|261|-1.0|4.0|962690939
27|4102|-1.0|2.0|962691281
27|62113|-1.0|3.0|962688967
27|5099|-1.0|2.0|962691313
27|4293|-1.0|3.0|962690165
27|6986|-1.0|3.0|962688975
27|4863|-1.0|2.0|962691276
27|66785|-1.0|2.0|962687352
27|2007|-1.0|4.0|962693329
27|1833|-1.0|3.0|962695697
27|53129|-1.0|2.0|962686958
27|78499|-1.0|5.0|962693460
27|76030|-1.0|4.0|962691340
27|113159|-1.0|5.0|962691540
27|6973|-1.0|4.0|962691789
27|4881|-1.0|3.0|962691663
27|3668|-1.0|2.0|962688499
27|60471|-1.0|3.0|962695861
27|44972|-1.0|1.0|962687844
28|232|-1.0|5.0|1234521259
28|2772|-1.0|3.0|1234525087
28|1969|-1.0|1.0|1234520343
28|4399|-1.0|5.0|1234518379
28|1061|-1.0|2.0|1234523841
28|2337|-1.0|4.0|1234517063
28|82534|-1.0|4.0|1234516392
28|3769|-1.0|4.0|1234520288
28|56251|-1.0|3.0|1234519989
28|171011|-1.0|1.0|1234517406
28|7487|-1.0|4.0|1234519047
28|1911|-1.0|1.0|1234517060
28|108981|-1.0|1.0|1234524845
28|3693|-1.0|5.0|1234525422
28|4917|-1.0|4.0|1234517275
28|34540|-1.0|4.0|1234519873
28|140816|-1.0|5.0|1234516395
28|7932|-1.0|1.0|1234519645
29|48774|4.5|3.0|1489409322
29|1136|4.0|4.0|1448184653
29|356|4.5|4.0|1554795608
29|296|3.5|3.0|1519194142
29|1262|4.5|1.0|1431808276
29|2301|4.0|2.0|1595768631
29|3363|4.5|1.0|1437153828
29|671|-1.0|2.0|1307907645
29|30|-1.0|3.0|1307913872
29|829|-1.0|2.0|1307915244
29|143525|-1.0|3.0|1307910213
29|879|-1.0|2.0|1307914499
29|5156|-1.0|2.0|1307908623
29|6442|-1.0|1.0|1307914063
29|107447|-1.0|2.0|1307915333
29|78034|-1.0|5.0|1307907642
29|1305|-1.0|1.0|1307915751
29|2989|-1.0|5.0|1307914319
29|81512|-1.0|2.0|1307915618
29|7839|-1.0|4.0|1307916588
29|113|-1.0|3.0|1307912148
29|7024|-1.0|1.0|1307912681
29|43904|-1.0|1.0|1307906922
29|6722|-1.0|5.0|1307916461
29|813|-1.0|4.0|1307915737
29|838|-1.0|5.0|1307911355
29|41527|-1.0|2.0|1307907320
29|2099|-1.0|5.0|1307912777
30|108932|4.0|5.0|1618553379
30|1240|3.5|4.0|1515777885
30|68954|5.0|4.0|1689597978
30|318|5.0|1.0|1677815007
30|1036|4.0|2.0|1751263324
30|109487|5.0|4.0|1578002404
30|260|5.0|1.0|1719418311
30|7153|5.0|3.0|1747286112
30|112852|5.0|1.0|1701256683
30|110|5.0|4.0|1771333206
30|589|3.5|2.0|1583733498
30|96821|5.0|1.0|1539510462
30|58559|5.0|1.0|1722117896
30|106062|-1.0|2.0|1500373105
30|110330|-1.0|4.0|1500377893
30|111817|-1.0|1.0|1500373358
30|4351|-1.0|5.0|1500373308
30|891|-1.0|2.0|1500374643
30|34148|-1.0|3.0|1500376792
30|101025|-1.0|1.0|1500372129
30|118814|-1.0|4.0|1500378986
30|92643|-1.0|2.0|1500374080
30|1631|-1.0|2.0|1500379638
30|2336|-1.0|5.0|1500377657
30|4322|-1.0|4.0|1500377374
30|3640|-1.0|5.0|1500378551
30|2365|-1.0|1.0|1500375524
30|7980|-1.0|3.0|1500377397
30|1116|-1.0|3.0|1500370685
30|70990|-1.0|1.0|1500377817
30|4210|-1.0|1.0|1500372660
30|3088|-1.0|2.0|1500372473
30|4516|-1.0|3.0|1500373531
30|4000|-1.0|2.0|1500376344
30|63826|-1.0|3.0|1500373928
30|27523|-1.0|4.0|1500374323
30|4813|-1.0|4.0|1500371730
31|141|4.0|2.0|1142576767
31|1196|4.0|3.0|866149641
31|1214|4.0|5.0|894903029
31|377|5.0|4.0|978142081
31|5|3.0|5.0|1015145780
31|62|4.0|5.0|1105375267
31|784|5.0|2.0|1050841911
31|165|4.0|1.0|1055267992
31|1353|4.0|1.0|1120376817
31|1057|5.0|4.0|931648662
31|1391|5.0|4.0|983229600
31|1270|4.0|2.0|1024853123
31|788|2.0|4.0|888051093
31|1356|4.0|4.0|914634717
31|588|5.0|3.0|885259320
31|4443|-1.0|1.0|850475523
31|135532|-1.0|4.0|850470847
31|4727|-1.0|2.0|850469902
31|148956|-1.0|1.0|850472997
31|3306|-1.0|3.0|850475812
31|134248|-1.0|2.0|850476063
31|5465|-1.0|2.0|850469421
31|56715|-1.0|2.0|850468861
31|116849|-1.0|1.0|850471883
31|3556|-1.0|1.0|850474756
