103|1196|4.5|1431955078
103|1210|3.5|1431957028
103|2628|3.5|1431957094
103|4993|4.0|1431955231
103|5378|3.0|1431957388
103|5952|3.5|1431970503
103|7153|4.0|1431955214
103|33493|2.0|1431957697
103|72998|3.0|1431957882
103|78499|3.0|1431968941
103|122886|2.5|1477364372
104|260|3.0|1049044730
104|2628|3.0|1049044730
104|4993|3.0|1048586475
104|5952|4.0|1048586462
104|72998|3.0|1292698887
105|260|4.0|1446572093
105|4993|4.0|1446573293
105|5378|4.0|1446573660
105|5952|4.0|1446571726
105|7153|4.5|1446571717
105|33493|4.0|1446573703
105|72998|4.0|1446571761
105|78499|4.0|1446573503
106|4993|5.0|1467360286
106|5952|5.0|1467360288
106|7153|5.0|1467360283
106|72998|5.0|1467360456
112|1|3.0|1442535639
112|260|5.0|1442535777
112|1196|5.0|1442535776
112|1210|5.0|1442535785
112|4993|5.0|1442535783
112|5952|5.0|1442535787
112|7153|5.0|1442535781
112|72998|4.0|1518888239
119|1|3.5|1435942468
119|4993|5.0|1435944174
119|5952|4.5|1435944765
119|7153|5.0|1435944759
119|72998|5.0|1437859238
119|78499|3.5|1436007608
122|260|5.0|1461561351
122|1196|5.0|1461561368
122|1210|5.0|1461561411
122|3114|5.0|1461561618
122|72998|4.5|1461561389
122|122886|5.0|1461561194
123|260|4.5|1447269141
123|1196|4.0|1447291880
123|4993|3.5|1447269095
123|5952|3.5|1447269135
123|7153|3.5|1447269086
124|1|4.0|1336584336
124|260|4.0|1336423436
124|1196|4.5|1336584447
124|1210|4.5|1336584462
129|260|4.0|1167375413
129|1196|4.0|1167375417
129|1210|4.0|1167375407
129|2628|3.5|1167376125
129|4993|4.5|1167375869
129|5378|3.5|1167375484
129|5952|4.5|1167375628
129|7153|4.5|1167376071
129|33493|3.5|1167375908
131|260|2.5|1349840250
131|1196|2.5|1349840282
131|4993|3.5|1349840317
131|5952|3.5|1349840393
131|7153|3.5|1349840319
132|1|2.0|1157921785
132|260|2.0|1157920586
132|1196|2.0|1157922624
132|1210|2.0|1157921254
132|2628|2.0|1157922681
132|4993|4.5|1157920555
132|5952|3.0|1157920621
132|7153|4.0|1157919901
135|1|4.0|1009691859
135|260|4.0|1009693267
135|1196|4.0|1009693055
135|1210|4.0|1009693068
135|2628|2.0|1009691726
135|4993|5.0|1009692470
137|1|4.0|1204859907
137|260|4.0|1204859469
137|1196|4.0|1204859543
137|1210|3.0|1204859820
137|2628|3.0|1204859532
137|4993|5.0|1204859309
137|5952|4.5|1204859376
137|7153|5.0|1204859478
137|33493|3.0|1204859495
139|260|4.0|1453923975
139|4993|4.0|1453923961
139|5952|4.0|1453923969
139|7153|4.0|1453923970
139|33493|2.5|1453924246
139|72998|1.5|1453924231
139|78499|2.0|1453923985
139|122886|4.0|1453924027
140|1|3.0|942924980
140|260|4.0|942842304
140|1196|3.0|942842265
140|1210|3.5|1117729537
140|2628|4.0|942844235
140|4993|3.0|1030558904
140|5378|4.0|1038224094
140|5952|4.0|1079472379
140|7153|5.0|1075154234
140|33493|4.0|1117729179
141|1|4.0|1513130643
141|260|4.0|1513129794
141|1196|3.0|1513129840
141|1210|4.5|1513129848
141|3114|4.5|1513130145
141|4993|4.0|1513129856
141|5952|3.5|1513129812
141|7153|4.0|1513129810
141|33493|2.0|1513130398
141|72998|2.5|1513130337
141|78499|4.0|1513130484
144|1|3.5|1137323419
144|3114|3.0|1136812537
144|4993|4.5|1136812658
144|5952|4.5|1136812665
144|7153|4.5|1136812675
148|4993|3.0|1482548771
148|5952|3.0|1482548769
148|7153|3.0|1482548769
148|72998|4.0|1482548525
148|122886|3.5|1482548686
153|1|2.0|1525548642
153|1196|1.0|1525548175
153|72998|1.0|1525552980
153|179819|1.0|1525553024
155|1|3.0|961861723
155|260|4.0|961889079
155|2628|5.0|961889079
155|3114|3.0|961861610
159|1|4.5|1508640172
159|3114|4.5|1508641070
159|72998|4.0|1508640326
159|78499|5.0|1508640269
160|1|4.0|971115026
160|260|5.0|971113925
160|1196|4.0|971113406
160|1210|5.0|971113953
160|2628|2.0|971114208
160|3114|2.0|971113259
160|4993|2.0|1058457619
160|5952|1.5|1058457627
160|7153|5.0|1077748466
166|1|5.0|1189980529
166|260|4.5|1188926253
166|1196|4.5|1188924422
166|1210|5.0|1188926273
166|2628|3.5|1188926268
166|3114|4.5|1189038117
166|4993|3.5|1188774575
166|5378|3.0|1188926266
166|5952|4.5|1188774589
166|7153|5.0|1188774339
166|33493|4.0|1188926260
167|1|3.5|1154721923
167|260|4.0|1154721952
167|1196|4.5|1154721847
167|1210|4.0|1154721662
167|3114|3.0|1154722066
167|4993|5.0|1154721752
167|5952|4.5|1154721758
167|7153|4.5|1154718806
167|33493|2.0|1154721732
169|1|4.5|1059427918
169|2628|4.0|1059428780
169|3114|4.5|1059427909
169|4993|4.5|1059494461
169|5378|4.5|1059428777
169|5952|4.5|1059494459
169|7153|5.0|1073179582
171|1|5.0|866904159
171|260|4.0|866904192
171|1196|4.0|866905738
171|1210|5.0|866904240
177|1|5.0|1435533535
177|260|2.5|1435524019
177|1196|3.0|1435523533
177|1210|3.0|1435533540
177|2628|2.0|1435533608
177|3114|3.5|1435533772
177|4993|2.0|1435523692
177|5378|2.5|1435524334
177|5952|2.0|1435523704
177|7153|2.0|1435523564
177|33493|3.0|1435524379
177|72998|2.5|1435524485
177|78499|5.0|1435524741
178|1|4.0|1164354911
178|4993|4.0|1164354874
178|5952|4.0|1164355151
178|7153|4.5|1164355077
182|1|4.0|1063289621
182|260|3.5|1120879576
182|1196|3.0|1054779803
182|1210|2.5|1054779829
182|2628|1.5|1054780075
182|3114|4.0|1054784008
182|4993|3.0|1054780153
182|5378|3.0|1054781747
182|5952|3.0|1054780151
182|7153|1.0|1073397287
182|33493|2.0|1120879669
186|1|4.0|1031080831
186|260|4.0|1031079382
186|1196|5.0|1031079382
186|1210|5.0|1031072228
186|2116|4.0|1031080005
186|2628|4.0|1031079926
186|3114|4.0|1031073489
186|4993|5.0|1031081151
186|5378|4.0|1031079788
187|260|4.0|1161849967
187|1196|4.0|1180734824
187|1210|4.0|1161863821
187|2628|1.5|1180734850
187|4993|4.5|1161849940
187|5378|2.0|1161863799
187|5952|4.5|1161850077
187|7153|4.5|1161849888
187|33493|2.5|1161863983
193|1|2.0|1435856890
193|260|5.0|1435857223
193|1196|4.5|1435857227
193|7153|4.0|1435857256
198|260|5.0|1034137711
198|1196|5.0|1034135531
198|1210|5.0|1034136682
198|2628|2.0|1034138101
198|4993|2.0|1034136388
198|5378|3.0|1034135440
199|260|4.0|1022970258
199|1196|3.5|1119190979
199|1210|2.0|940543906
199|2628|2.0|940371961
199|5378|1.5|1119190937
199|33493|2.5|1119190953
200|1|3.5|1229886312
200|260|5.0|1229886006
200|1196|5.0|1229886264
200|1210|5.0|1229885935
200|2628|3.0|1229885944
200|4993|4.0|1229886061
200|5952|4.5|1229886220
200|7153|4.0|1229886816
201|1|5.0|939801780
201|260|5.0|939226374
201|1196|5.0|939227261
201|1210|5.0|940006866
201|2628|3.0|939226374
202|1|4.0|974923506
202|260|4.0|974912002
202|1196|5.0|974912096
202|1210|3.0|974912027
202|2116|3.0|974923220
202|2628|4.0|974923318
209|2628|2.0|1524607394
209|4993|5.0|1524522273
209|5952|5.0|1524522312
209|7153|5.0|1524522296
209|122886|3.5|1524607732
210|260|5.0|1473705468
210|1196|5.0|1473705473
210|1210|5.0|1473705479
210|2628|5.0|1473705519
210|4993|4.0|1527266259
210|5378|5.0|1473705524
210|5952|4.0|1527266258
210|7153|4.0|1527266255
210|33493|5.0|1473705521
210|72998|5.0|1517173098
210|78499|4.0|1527266238
210|122886|5.0|1473705500
210|166528|4.5|1527266080
210|179819|4.5|1527266081
211|260|4.5|1350913284
211|1196|4.5|1350913287
211|1210|4.0|1350913053
211|7153|4.0|1350912976
211|78499|4.0|1350913084
212|260|2.5|1505400094
212|1196|3.5|1523216797
212|1210|3.5|1523216796
212|4993|3.0|1490121276
212|5952|3.0|1490121325
212|7153|3.5|1523216461
212|72998|3.0|1490114868
212|122886|3.5|1490121260
212|166528|4.0|1523216799
213|1|3.5|1316196157
213|3114|3.5|1316197248
213|4993|4.0|1316196313
213|5952|4.0|1316196318
213|7153|4.5|1316196316
213|78499|4.5|1316196160
215|260|4.5|1260908665
215|1196|4.5|1260908666
215|4993|4.0|1260908683
215|5952|4.0|1260908646
215|7153|4.0|1260908696
217|1|4.0|955942540
217|260|5.0|955941874
217|1196|5.0|955935806
217|1210|5.0|955935905
217|2628|4.0|955940534
217|3114|5.0|955942568
219|1|3.5|1194681084
219|260|5.0|1194685947
219|1196|4.5|1194685932
219|1210|4.0|1194686138
219|2628|1.0|1214043519
219|3114|2.5|1194686222
219|4993|3.5|1194681037
219|5378|2.0|1194681089
219|5952|3.5|1194681162
219|7153|3.5|1194686077
219|33493|3.5|1214043434
220|1|5.0|1230055565
220|260|5.0|1230055647
220|1196|5.0|1230055698
220|1210|4.5|1230055670
220|2628|3.5|1244606058
220|3114|5.0|1230055575
220|5378|4.0|1230060158
220|5952|4.5|1230059774
220|7153|4.5|1230060282
220|33493|4.0|1230060121
223|1|3.5|1226209758
223|260|3.5|1226209871
223|2628|3.0|1226209795
223|7153|3.5|1226209838
226|1|3.5|1095662606
226|260|4.5|1095662595
226|1196|5.0|1095662649
226|1210|5.0|1097545652
226|2116|2.5|1096420073
226|2628|2.5|1095662443
226|4993|4.0|1095662416
226|5378|3.5|1095663389
226|5952|4.0|1096420307
226|7153|4.5|1095663758
226|33493|4.0|1119986629
232|1|3.5|1076955621
232|260|4.5|1218164802
232|1196|4.5|1218164794
232|1210|5.0|1077235144
232|2628|4.0|1218164799
232|3114|3.0|1218166775
232|4993|3.5|1218169632
232|5378|4.0|1218164796
232|5952|4.0|1101397634
232|7153|4.0|1141776617
232|33493|4.0|1182907445
232|72998|4.0|1269485134
232|78499|5.0|1283133814
233|1|3.0|1524781249
233|4993|4.0|1448815893
233|5952|4.0|1529333692
233|7153|4.0|1448815887
233|72998|2.5|1472587444
234|1|5.0|1004409347
234|260|5.0|1004407958
234|1196|5.0|1004407958
234|1210|5.0|1004408002
234|2628|3.0|1004408301
234|3114|5.0|1004409347
239|1|4.0|1221158265
239|260|5.0|1221148002
239|1196|5.0|1221158579
239|1210|5.0|1221158189
239|2628|3.5|1221158698
239|4993|5.0|1221158212
239|5378|3.5|1221158225
239|5952|5.0|1221147996
239|7153|5.0|1221159305
246|260|5.0|1354146995
246|1196|5.0|1354127117
246|1210|5.0|1354126788
246|4993|5.0|1354126775
246|5952|5.0|1354126780
246|7153|5.0|1354126589
246|72998|4.0|1354145696
247|1|5.0|1467644119
247|260|4.0|1467643884
247|1196|4.5|1467643909
247|1210|3.5|1467644197
247|3114|4.5|1467936106
247|4993|4.0|1467644043
247|5378|2.0|1467645443
247|5952|4.0|1467644097
247|7153|4.0|1467644032
247|72998|2.0|1467644134
247|78499|4.0|1467644478
247|122886|3.5|1467644155
248|260|3.5|1534591638
248|1196|3.5|1534591641
248|1210|3.5|1534591644
248|166528|3.0|1534591681
249|1|4.0|1347317775
249|260|5.0|1346757993
249|1196|5.0|1346757817
249|1210|4.5|1346757895
249|2628|3.5|1347318740
249|3114|3.5|1346758271
249|4993|5.0|1346757869
249|5378|3.5|1347318725
249|5952|4.5|1346757871
249|7153|5.0|1346757887
249|33493|4.0|1347318713
249|72998|4.0|1346756246
249|78499|4.0|1346757612
249|122886|4.5|1450633617
249|166528|5.0|1484239767
249|179819|4.5|1514315792
252|1|4.5|1498284904
252|78499|5.0|1498284330
252|122886|4.0|1498284797
252|166528|3.5|1498284126
254|1|4.5|1180446553
254|260|4.0|1180446182
254|1196|4.0|1180446478
254|1210|4.0|1180446169
254|4993|4.5|1180445990
254|5952|4.0|1180445997
254|7153|4.0|1180446407
254|33493|3.5|1180446429
256|260|4.0|1446579713
256|1196|4.0|1446579723
256|1210|4.0|1446579739
256|33493|4.0|1446580264
256|72998|4.5|1446579764
263|1|4.0|940384199
263|1196|4.0|941591604
263|1210|4.0|940384546
263|2628|3.0|940383700
263|4993|4.5|1090948156
263|5952|4.0|1090948148
263|7153|4.5|1090948141
263|33493|3.5|1120071321
264|1|4.0|1136978964
264|1196|3.5|1136979016
264|1210|3.5|1136979013
264|5952|4.5|1136978216
264|33493|4.0|1136978730
266|1|2.0|945669542
266|260|4.0|945670679
266|1196|5.0|945670292
266|1210|3.0|944891365
268|260|4.0|940173779
268|1196|5.0|940185291
268|1210|1.0|940185272
268|2628|2.0|940173115
274|1|4.0|1171410158
274|260|3.0|1171409999
274|1196|4.5|1171409426
274|1210|4.0|1171409967
274|2628|2.5|1171491491
274|3114|4.0|1171934808
274|4993|3.0|1171409651
274|5378|2.5|1171409778
274|5952|3.5|1171409985
274|7153|3.0|1171409647
274|33493|4.0|1172616822
274|72998|3.0|1284686423
274|78499|4.5|1284686435
275|1|5.0|1049076484
275|260|4.0|1049078271
275|1210|4.0|1049076195
275|3114|4.0|1049076470
275|4993|4.0|1049077375
275|5952|4.0|1049077375
276|1|4.0|858350384
276|260|5.0|858350672
276|1196|5.0|858351060
276|1210|5.0|858350816
279|1|3.0|1506394495
279|260|5.0|1506394310
279|1196|5.0|1506394237
279|1210|4.5|1506394308
279|4993|4.0|1506394312
279|5378|1.0|1506395946
279|5952|5.0|1506394321
279|7153|4.0|1506394319
279|33493|3.0|1506395402
279|72998|2.0|1506395406
279|122886|3.5|1506394378
279|166528|3.5|1506395297
282|1|4.5|1378495714
282|260|4.0|1378496939
282|3114|4.5|1378497429
282|72998|4.0|1378498809
288|1|4.5|1054568869
288|260|5.0|976137780
288|1196|4.5|1079984551
288|1210|4.5|1066059692
288|2116|3.0|1068837311
288|2628|4.0|975692084
288|3114|4.0|1198509976
288|4993|5.0|1034954746
288|5378|3.5|1054568537
288|5952|3.5|1054568854
288|7153|4.0|1073671327
288|33493|4.5|1118064198
288|72998|4.0|1262706801
291|1|4.0|1453051567
291|4993|3.0|1464337114
291|7153|3.0|1464337115
291|72998|5.0|1453051713
292|1|4.0|1219625000
292|260|4.0|1039914974
292|1196|4.0|1039914974
292|1210|4.0|1039914974
292|2628|4.0|1039914974
292|3114|4.0|1015374655
292|4993|3.5|1293562353
292|5378|3.0|1039914974
292|5952|3.5|1293562362
292|7153|3.5|1293562364
292|33493|4.0|1219625165
292|72998|4.0|1293562782
292|78499|4.0|1293562161
292|166528|4.0|1483193709
294|260|5.0|966633760
294|1196|4.0|966594589
294|1210|4.0|966633825
294|2628|4.0|966634030
296|2628|1.0|1532994086
296|5378|1.0|1532994084
296|33493|1.0|1532994090
296|166528|2.0|1532994077
298|1|2.0|1447518257
298|260|4.0|1447516841
298|1196|4.0|1447516843
298|1210|4.5|1447585006
298|2628|3.0|1453032817
298|4993|4.0|1447598081
298|5378|3.0|1453032879
298|5952|4.0|1447518010
298|7153|4.0|1447517999
298|33493|3.0|1453032869
298|72998|3.0|1449588973
298|122886|4.0|1452692094
303|260|3.5|1053303081
303|1196|5.0|1053303076
303|1210|5.0|1053303183
303|5378|5.0|1053303310
304|1|5.0|881428344
304|260|5.0|881232527
304|1196|5.0|891173435
304|1210|5.0|881232527
304|2628|5.0|929868483
304|3114|5.0|944976429
305|260|5.0|1460134084
305|1196|5.0|1460134091
305|1210|5.0|1460135354
305|2628|2.0|1511718989
305|4993|5.0|1460135293
305|5378|3.0|1460302558
305|5952|5.0|1460135301
305|7153|5.0|1460135291
305|33493|3.5|1460136024
305|72998|4.5|1460302996
305|122886|3.0|1460134130
305|166528|3.0|1518198335
307|1|4.0|1186160893
307|260|3.5|1186160883
307|1196|3.0|1186411459
307|1210|3.0|1186411468
307|2628|4.0|1227538389
307|3114|3.0|1186161488
307|4993|3.0|1186161407
307|5952|3.0|1186161442
307|7153|3.0|1186174295
308|260|2.5|1421373674
308|1196|2.5|1421373683
308|4993|3.5|1421373882
308|5952|4.0|1421373893
308|7153|3.5|1421373696
308|72998|4.0|1421375111
312|260|5.0|1043175564
312|1196|5.0|1043175598
312|1210|5.0|1043175521
312|2628|3.0|1043176981
312|5378|4.0|1043175716
312|5952|5.0|1043177848
313|260|3.0|1030474666
313|1196|4.0|1030474666
313|1210|3.0|1030474577
313|2116|5.0|1030474930
313|2628|2.0|1030475266
313|3114|3.0|1030476128
313|4993|5.0|1030475342
313|5378|4.0|1030474930
318|260|3.0|1237233430
318|1196|3.0|1254132819
318|1210|4.0|1238514353
318|2628|3.0|1237233292
318|3114|3.0|1256504393
318|4993|4.0|1278433613
318|5378|3.0|1256504248
318|5952|3.5|1278433377
318|7153|3.5|1292695608
318|33493|3.0|1262631794
318|72998|3.5|1315384680
318|122886|3.0|1451394515
318|166528|4.0|1512681910
323|1|3.5|1422640363
323|260|4.5|1422640069
323|1196|4.5|1422640078
323|7153|2.5|1422640081
328|1|5.0|1494210665
328|260|5.0|1494206980
328|1196|5.0|1494206982
328|1210|4.0|1494210594
328|3114|4.5|1494210386
328|5952|4.0|1494212029
328|7153|4.0|1494210936
328|33493|1.5|1494211250
328|72998|3.5|1494207014
328|78499|5.0|1494207189
328|122886|2.5|1494211056
330|1|4.0|1285904910
330|260|4.0|1285904564
330|1196|5.0|1285904568
330|1210|5.0|1285904933
330|2628|3.0|1285905138
330|4993|3.5|1285904328
330|5378|4.0|1285905558
330|5952|4.0|1285904333
330|7153|4.0|1285904330
331|4993|4.5|1537157644
331|5952|4.5|1537157649
331|7153|4.5|1537157647
331|78499|4.0|1537157914
332|1|4.0|1352672340
332|1196|4.5|1352672144
332|1210|3.5|1352672627
332|4993|4.0|1352672138
332|5378|2.0|1352671843
332|5952|4.0|1352672152
332|7153|4.0|1352672169
332|72998|4.0|1352672811
332|78499|4.0|1352673722
334|1|3.5|1225477466
334|260|4.0|1225478632
334|1196|4.0|1225477656
334|1210|3.5|1225480739
334|2628|3.0|1232308387
334|4993|3.5|1225479027
334|5378|3.0|1232308397
334|5952|3.5|1225479031
334|7153|3.5|1225479029
334|33493|3.0|1232308392
334|72998|3.5|1266680651
339|1|4.0|1460183470
339|4993|3.5|1460182388
339|5952|4.0|1460186708
339|7153|4.0|1460186702
339|72998|3.0|1460182400
339|78499|4.0|1460183480
343|260|3.0|1202060817
343|1196|3.0|1202060819
343|4993|5.0|1202060823
343|5952|5.0|1202060837
343|7153|4.5|1202060839
348|260|4.5|1378850273
348|1196|5.0|1378850299
348|4993|5.0|1378850645
348|5952|5.0|1378850762
351|4993|4.0|1328288166
351|5952|4.0|1328288187
351|7153|4.0|1328288160
351|72998|2.5|1328290595
352|260|4.0|1493931941
352|1196|4.0|1493931935
352|2628|3.5|1493673510
352|4993|5.0|1493675357
352|5952|5.0|1493675358
352|7153|5.0|1493675360
352|33493|4.0|1493674114
352|72998|5.0|1493674084
352|166528|4.5|1493675059
354|260|4.0|1200870112
354|1196|4.0|1200870600
354|1210|4.0|1200870086
354|2628|3.5|1200870733
354|5378|3.0|1200870646
354|33493|4.0|1200870775
357|1|5.0|1348610184
357|260|4.0|1348611022
357|1196|4.5|1348611032
357|1210|4.0|1348610216
357|2628|3.0|1348612089
357|3114|5.0|1348610261
357|7153|3.5|1348612121
357|72998|4.0|1348627480
357|78499|4.0|1348610285
362|260|4.5|1530640059
362|1196|4.5|1530640083
362|2628|4.0|1530640182
362|4993|5.0|1530639759
362|5952|5.0|1530639765
362|7153|5.0|1530639761
363|260|2.0|1502584358
363|1196|1.5|1502584356
363|4993|3.0|1502584387
363|7153|3.0|1502584386
365|260|3.0|1488333364
365|1196|4.0|1488332785
365|4993|3.5|1488332396
365|5378|2.5|1488332461
365|5952|3.0|1488332400
365|7153|3.0|1488332402
365|72998|4.0|1488332464
367|1|5.0|997811550
367|260|5.0|997810956
367|1196|4.0|997812715
367|3114|5.0|997811731
370|260|2.0|1159162949
370|1196|2.5|1159162861
370|1210|2.0|1159162853
370|2116|1.5|1159163455
370|2628|1.5|1159162932
370|4993|4.5|1159163419
370|5378|1.0|1159161874
370|5952|4.5|1159163439
370|7153|4.5|1159161761
372|1|3.0|874416443
372|260|4.0|874414749
372|1196|4.0|874414869
372|1210|5.0|874415402
376|260|4.0|1364933330
376|1196|4.0|1364933358
376|1210|4.5|1364933342
376|2628|4.5|1364994169
376|4993|4.5|1364933127
376|5378|4.5|1364994701
376|5952|3.5|1364933227
376|7153|4.0|1364994243
378|1|4.5|1445347576
378|3114|4.5|1445347203
378|4993|4.5|1445345881
378|5952|4.5|1445345919
378|7153|4.5|1445345878
378|78499|4.0|1445346989
380|1|5.0|1493420345
380|260|5.0|1493419753
380|1196|5.0|1493419755
380|1210|5.0|1493419767
380|2628|4.0|1494803425
